##File Type: Far field
##File Format: 5
##Source: dipole
##Date: 2019-03-18 11:10:03
** File exported by POSTFEKO version 2018-319328 (x64)

#Configuration Name: StandardConfiguration1
#Request Name: FarField1
#Frequency: 8.66000000E+08
#Coordinate System: Spherical
#No. of Theta Samples: 73
#No. of Phi Samples: 37
#Result Type: Gain
#No. of Header Lines: 1
                 "Theta"           "Phi"             "Re(Etheta)"      "Im(Etheta)"      "Re(Ephi)"        "Im(Ephi)"        "Gain(Theta)"     "Gain(Phi)"       "Gain(Total)"     
                   5.00000000E+00    3.50000000E+01    2.00129111E-01    3.37935568E-01    2.86905754E-01    4.84465545E-01   -2.68926654E+00    4.39313297E-01    2.16115610E+00   
                   1.00000000E+01    3.50000000E+01    1.97450570E-01    3.33471700E-01    2.86338768E-01    4.83593821E-01   -2.80516451E+00    4.23270667E-01    2.11268201E+00   
                   1.50000000E+01    3.50000000E+01    1.93039689E-01    3.26116890E-01    2.85414511E-01    4.82172827E-01   -2.99953283E+00    3.97055965E-01    2.03298473E+00   
                   2.00000000E+01    3.50000000E+01    1.86973727E-01    3.15994173E-01    2.84163299E-01    4.80249008E-01   -3.27430849E+00    3.61439540E-01    1.92371200E+00   
                   2.50000000E+01    3.50000000E+01    1.79355377E-01    3.03267417E-01    2.82625867E-01    4.77884845E-01   -3.63247853E+00    3.17471605E-01    1.78718663E+00   
                   3.00000000E+01    3.50000000E+01    1.70307827E-01    2.88133701E-01    2.80851788E-01    4.75156466E-01   -4.07839768E+00    2.66454044E-01    1.62641950E+00   
                   3.50000000E+01    3.50000000E+01    1.59969104E-01    2.70814573E-01    2.78897621E-01    4.72150800E-01   -4.61826915E+00    2.09904826E-01    1.44512172E+00   
                   4.00000000E+01    3.50000000E+01    1.48486124E-01    2.51546808E-01    2.76824882E-01    4.68962441E-01   -5.26086937E+00    1.49515657E-01    1.24771095E+00   
                   4.50000000E+01    3.50000000E+01    1.36008848E-01    2.30573312E-01    2.74697925E-01    4.65690367E-01   -6.01866057E+00    8.71037438E-02    1.03930407E+00   
                   5.00000000E+01    3.50000000E+01    1.22684921E-01    2.08134789E-01    2.72581834E-01    4.62434683E-01   -6.90955570E+00    2.45587310E-02    8.25685007E-01   
                   5.50000000E+01    3.50000000E+01    1.08655121E-01    1.84462623E-01    2.70540393E-01    4.59293498E-01   -7.95985216E+00   -3.62138243E-02    6.13232935E-01   
                   6.00000000E+01    3.50000000E+01    9.40498480E-02    1.59773378E-01    2.68634206E-01    4.56360061E-01   -9.20941514E+00   -9.33508605E-02    4.08793706E-01   
                   6.50000000E+01    3.50000000E+01    7.89868099E-02    1.34265107E-01    2.66919027E-01    4.53720206E-01   -1.07215894E+01   -1.45090269E-01    2.19477683E-01   
                   7.00000000E+01    3.50000000E+01    6.35699544E-02    1.08115577E-01    2.65444318E-01    4.51450152E-01   -1.26042581E+01   -1.89827434E-01    5.23730149E-02   
                   7.50000000E+01    3.50000000E+01    4.78896221E-02    8.14823398E-02    2.64252070E-01    4.49614676E-01   -1.50617076E+01   -2.26167821E-01   -8.58236977E-02   
                   8.00000000E+01    3.50000000E+01    3.20238094E-02    5.45045135E-02    2.63375868E-01    4.48265644E-01   -1.85550334E+01   -2.52973620E-01   -1.89237207E-01   
                   8.50000000E+01    3.50000000E+01    1.60403772E-02    2.73060234E-02    2.62840198E-01    4.47440887E-01   -2.45589467E+01   -2.69402528E-01   -2.53258109E-01   
                   9.00000000E+01    3.50000000E+01    1.12616364E-17    1.91722860E-17    2.62659953E-01    4.47163411E-01   -3.27630784E+02   -2.74936976E-01   -2.74936976E-01   
                   9.50000000E+01    3.50000000E+01   -1.60403740E-02   -2.73060260E-02    2.62840147E-01    4.47440930E-01   -2.45589465E+01   -2.69402348E-01   -2.53257929E-01   
                   1.00000000E+02    3.50000000E+01   -3.20238014E-02   -5.45045215E-02    2.63375802E-01    4.48265710E-01   -1.85550330E+01   -2.52973229E-01   -1.89236816E-01   
                   1.05000000E+02    3.50000000E+01   -4.78896161E-02   -8.14823504E-02    2.64252037E-01    4.49614735E-01   -1.50617070E+01   -2.26167258E-01   -8.58231346E-02   
                   1.10000000E+02    3.50000000E+01   -6.35699608E-02   -1.08115582E-01    2.65444345E-01    4.51450174E-01   -1.26042576E+01   -1.89826891E-01    5.23735575E-02   
                   1.15000000E+02    3.50000000E+01   -7.89868310E-02   -1.34265099E-01    2.66919098E-01    4.53720179E-01   -1.07215892E+01   -1.45090053E-01    2.19477899E-01   
                   1.20000000E+02    3.50000000E+01   -9.40498717E-02   -1.59773355E-01    2.68634274E-01    4.56359997E-01   -9.20941548E+00   -9.33512044E-02    4.08793362E-01   
                   1.25000000E+02    3.50000000E+01   -1.08655126E-01   -1.84462596E-01    2.70540406E-01    4.59293429E-01   -7.95985301E+00   -3.62146791E-02    6.13232080E-01   
                   1.30000000E+02    3.50000000E+01   -1.22684895E-01   -2.08134773E-01    2.72581777E-01    4.62434647E-01   -6.90955667E+00    2.45577592E-02    8.25684036E-01   
                   1.35000000E+02    3.50000000E+01   -1.36008801E-01   -2.30573321E-01    2.74697829E-01    4.65690385E-01   -6.01866110E+00    8.71032152E-02    1.03930355E+00   
                   1.40000000E+02    3.50000000E+01   -1.48486087E-01   -2.51546841E-01    2.76824813E-01    4.68962503E-01   -5.26086907E+00    1.49515960E-01    1.24771125E+00   
                   1.45000000E+02    3.50000000E+01   -1.59969113E-01   -2.70814612E-01    2.78897637E-01    4.72150868E-01   -4.61826809E+00    2.09905887E-01    1.44512278E+00   
                   1.50000000E+02    3.50000000E+01   -1.70307895E-01   -2.88133717E-01    2.80851900E-01    4.75156493E-01   -4.07839642E+00    2.66455306E-01    1.62642076E+00   
                   1.55000000E+02    3.50000000E+01   -1.79355476E-01   -3.03267391E-01    2.82626024E-01    4.77884805E-01   -3.63247782E+00    3.17472307E-01    1.78718733E+00   
                   1.60000000E+02    3.50000000E+01   -1.86973797E-01   -3.15994113E-01    2.84163406E-01    4.80248917E-01   -3.27430887E+00    3.61439163E-01    1.92371162E+00   
                   1.65000000E+02    3.50000000E+01   -1.93039669E-01   -3.26116831E-01    2.85414481E-01    4.82172739E-01   -2.99953423E+00    3.97054565E-01    2.03298333E+00   
                   1.70000000E+02    3.50000000E+01   -1.97450434E-01   -3.33471688E-01    2.86338571E-01    4.83593804E-01   -2.80516629E+00    4.23268892E-01    2.11268024E+00   
                   1.75000000E+02    3.50000000E+01   -2.00128889E-01   -3.37935633E-01    2.86905435E-01    4.84465639E-01   -2.68926780E+00    4.39312044E-01    2.16115484E+00   
                   1.80000000E+02    3.50000000E+01   -2.01027091E-01   -3.39432320E-01    2.87096440E-01    4.84759591E-01   -2.65075077E+00    4.44713594E-01    2.17742321E+00   
                  -1.80000000E+02    4.00000000E+01   -2.25284226E-01   -3.80390259E-01    2.68483286E-01    4.53331458E-01   -1.66122686E+00   -1.37497463E-01    2.17742321E+00   
                  -1.75000000E+02    4.00000000E+01   -2.24239283E-01   -3.78654483E-01    2.68258777E-01    4.52986592E-01   -1.70112290E+00   -1.44278023E-01    2.15699073E+00   
                  -1.70000000E+02    4.00000000E+01   -2.21125932E-01   -3.73480647E-01    2.67592962E-01    4.51963240E-01   -1.82112665E+00   -1.64426429E-01    2.09604657E+00   
                  -1.65000000E+02    4.00000000E+01   -2.16006995E-01   -3.64968256E-01    2.66508157E-01    4.50295684E-01   -2.02221124E+00   -1.97357406E-01    1.99566645E+00   
                  -1.60000000E+02    4.00000000E+01   -2.08983333E-01   -3.53277211E-01    2.65040538E-01    4.48039471E-01   -2.30612450E+00   -2.42111432E-01    1.85766207E+00   
                  -1.55000000E+02    4.00000000E+01   -2.00188399E-01   -3.38619386E-01    2.63238655E-01    4.45269119E-01   -2.67559428E+00   -2.97379114E-01    1.68460912E+00   
                  -1.50000000E+02    4.00000000E+01   -1.89781236E-01   -3.21247847E-01    2.61161473E-01    4.42075111E-01   -3.13465191E+00   -3.61535148E-01    1.47988639E+00   
                  -1.45000000E+02    4.00000000E+01   -1.77938505E-01   -3.01444550E-01    2.58876058E-01    4.38560372E-01   -3.68912043E+00   -4.32681419E-01    1.24772493E+00   
                  -1.40000000E+02    4.00000000E+01   -1.64846127E-01   -2.79507472E-01    2.56455047E-01    4.34836433E-01   -4.34734871E+00   -5.08698641E-01    9.93263618E-01   
                  -1.35000000E+02    4.00000000E+01   -1.50691193E-01   -2.55738098E-01    2.53974047E-01    4.31019479E-01   -5.12133499E+00   -5.87305633E-01    7.22602926E-01   
                  -1.30000000E+02    4.00000000E+01   -1.35654659E-01   -2.30430082E-01    2.51509091E-01    4.27226464E-01   -6.02850453E+00   -6.66125069E-01    4.42842252E-01   
                  -1.25000000E+02    4.00000000E+01   -1.19905273E-01   -2.03859764E-01    2.49134258E-01    4.23571456E-01   -7.09465753E+00   -7.42754163E-01    1.62076366E-01   
                  -1.20000000E+02    4.00000000E+01   -1.03595049E-01   -1.76279026E-01    2.46919545E-01    4.20162324E-01   -8.35916768E+00   -8.14838374E-01   -1.10683735E-01   
                  -1.15000000E+02    4.00000000E+01   -8.68564388E-02   -1.47910753E-01    2.44929011E-01    4.17097858E-01   -9.88491007E+00   -8.80145865E-01   -3.65708899E-01   
                  -1.10000000E+02    4.00000000E+01   -6.98012421E-02   -1.18946985E-01    2.43219245E-01    4.14465344E-01   -1.17793359E+01   -9.36640152E-01   -5.92912089E-01   
                  -1.05000000E+02    4.00000000E+01   -5.25211823E-02   -8.95496255E-02    2.41838106E-01    4.12338620E-01   -1.42463530E+01   -9.82548217E-01   -7.82397179E-01   
                  -1.00000000E+02    4.00000000E+01   -3.50899774E-02   -5.98534819E-02    2.40823758E-01    4.10776566E-01   -1.77467461E+01   -1.01642131E+00   -9.25182028E-01   
                  -9.50000000E+01    4.00000000E+01   -1.75666790E-02   -2.99712462E-02    2.40203940E-01    4.09821995E-01   -2.37549950E+01   -1.03718578E+00   -1.01402012E+00   
                  -9.00000000E+01    4.00000000E+01    1.23309758E-17    2.10401698E-17    2.39995478E-01    4.09500894E-01   -3.26828294E+02   -1.04418141E+00   -1.04418141E+00   
                  -8.50000000E+01    4.00000000E+01    1.75666832E-02    2.99712453E-02    2.40203997E-01    4.09821983E-01   -2.37549947E+01   -1.03718543E+00   -1.01401977E+00   
                  -8.00000000E+01    4.00000000E+01    3.50899895E-02    5.98534808E-02    2.40823840E-01    4.10776558E-01   -1.77467455E+01   -1.01642067E+00   -9.25181386E-01   
                  -7.50000000E+01    4.00000000E+01    5.25211954E-02    8.95496286E-02    2.41838167E-01    4.12338634E-01   -1.42463522E+01   -9.82547440E-01   -7.82396402E-01   
                  -7.00000000E+01    4.00000000E+01    6.98012427E-02    1.18946996E-01    2.43219247E-01    4.14465383E-01   -1.17793352E+01   -9.36639526E-01   -5.92911463E-01   
                  -6.50000000E+01    4.00000000E+01    8.68564180E-02    1.47910769E-01    2.44928953E-01    4.17097902E-01   -9.88490992E+00   -8.80145715E-01   -3.65708749E-01   
                  -6.00000000E+01    4.00000000E+01    1.03595013E-01    1.76279034E-01    2.46919457E-01    4.20162343E-01   -8.35916818E+00   -8.14838872E-01   -1.10684233E-01   
                  -5.50000000E+01    4.00000000E+01    1.19905242E-01    2.03859751E-01    2.49134193E-01    4.23571429E-01   -7.09465853E+00   -7.42755158E-01    1.62075371E-01   
                  -5.00000000E+01    4.00000000E+01    1.35654656E-01    2.30430047E-01    2.51509085E-01    4.27226400E-01   -6.02850554E+00   -6.66126084E-01    4.42841237E-01   
                  -4.50000000E+01    4.00000000E+01    1.50691227E-01    2.55738060E-01    2.53974104E-01    4.31019416E-01   -5.12133544E+00   -5.87306087E-01    7.22602472E-01   
                  -4.00000000E+01    4.00000000E+01    1.64846179E-01    2.79507460E-01    2.56455129E-01    4.34836415E-01   -4.34734826E+00   -5.08698192E-01    9.93264066E-01   
                  -3.50000000E+01    4.00000000E+01    1.77938539E-01    3.01444586E-01    2.58876108E-01    4.38560424E-01   -3.68911922E+00   -4.32680211E-01    1.24772614E+00   
                  -3.00000000E+01    4.00000000E+01    1.89781221E-01    3.21247925E-01    2.61161452E-01    4.42075217E-01   -3.13465055E+00   -3.61533788E-01    1.47988775E+00   
                  -2.50000000E+01    4.00000000E+01    2.00188331E-01    3.38619466E-01    2.63238567E-01    4.45269224E-01   -2.67559352E+00   -2.97378359E-01    1.68460988E+00   
                  -2.00000000E+01    4.00000000E+01    2.08983254E-01    3.53277240E-01    2.65040437E-01    4.48039509E-01   -2.30612482E+00   -2.42111752E-01    1.85766175E+00   
                  -1.50000000E+01    4.00000000E+01    2.16006968E-01    3.64968199E-01    2.66508124E-01    4.50295613E-01   -2.02221253E+00   -1.97358692E-01    1.99566516E+00   
                  -1.00000000E+01    4.00000000E+01    2.21126013E-01    3.73480506E-01    2.67593060E-01    4.51963070E-01   -1.82112824E+00   -1.64428020E-01    2.09604498E+00   
                  -5.00000000E+00    4.00000000E+01    2.24239480E-01    3.78654305E-01    2.68259013E-01    4.52986378E-01   -1.70112394E+00   -1.44279063E-01    2.15698969E+00   
                   0.00000000E+00    4.00000000E+01    2.25284491E-01    3.80390107E-01    2.68483602E-01    4.53331277E-01   -1.66122678E+00   -1.37497380E-01    2.17742329E+00   
                   5.00000000E+00    4.00000000E+01    2.24239681E-01    3.78654130E-01    2.68259253E-01    4.52986168E-01   -1.70112490E+00   -1.44280028E-01    2.15698872E+00   
                   1.00000000E+01    4.00000000E+01    2.21126400E-01    3.73480132E-01    2.67593529E-01    4.51962617E-01   -1.82113072E+00   -1.64430507E-01    2.09604249E+00   
                   1.50000000E+01    4.00000000E+01    2.16007522E-01    3.64967599E-01    2.66508808E-01    4.50294873E-01   -2.02221732E+00   -1.97363488E-01    1.99566037E+00   
                   2.00000000E+01    4.00000000E+01    2.08983954E-01    3.53276405E-01    2.65041326E-01    4.48038449E-01   -2.30613249E+00   -2.42119418E-01    1.85765409E+00   
                   2.50000000E+01    4.00000000E+01    2.00189163E-01    3.38618420E-01    2.63239660E-01    4.45267848E-01   -2.67560407E+00   -2.97388902E-01    1.68459933E+00   
                   3.00000000E+01    4.00000000E+01    1.89782172E-01    3.21246721E-01    2.61162760E-01    4.42073561E-01   -3.13466341E+00   -3.61546651E-01    1.47987488E+00   
                   3.50000000E+01    4.00000000E+01    1.77939591E-01    3.01443292E-01    2.58877638E-01    4.38558543E-01   -3.68913359E+00   -4.32694580E-01    1.24771177E+00   
                   4.00000000E+01    4.00000000E+01    1.64847299E-01    2.79506139E-01    2.56456871E-01    4.34834361E-01   -4.34736348E+00   -5.08713416E-01    9.93248843E-01   
                   4.50000000E+01    4.00000000E+01    1.50692367E-01    2.55736759E-01    2.53976025E-01    4.31017222E-01   -5.12135132E+00   -5.87321964E-01    7.22586595E-01   
                   5.00000000E+01    4.00000000E+01    1.35655760E-01    2.30428798E-01    2.51511131E-01    4.27224084E-01   -6.02852232E+00   -6.66142863E-01    4.42824458E-01   
                   5.50000000E+01    4.00000000E+01    1.19906260E-01    2.03858580E-01    2.49136308E-01    4.23568996E-01   -7.09467665E+00   -7.42773276E-01    1.62057252E-01   
                   6.00000000E+01    4.00000000E+01    1.03595913E-01    1.76277965E-01    2.46921603E-01    4.20159797E-01   -8.35918793E+00   -8.14858620E-01   -1.10703981E-01   
                   6.50000000E+01    4.00000000E+01    8.68571867E-02    1.47909829E-01    2.44931120E-01    4.17095252E-01   -9.88493124E+00   -8.80167036E-01   -3.65730070E-01   
                   7.00000000E+01    4.00000000E+01    6.98018763E-02    1.18946209E-01    2.43221455E-01    4.14462642E-01   -1.17793577E+01   -9.36662046E-01   -5.92933983E-01   
                   7.50000000E+01    4.00000000E+01    5.25216896E-02    8.95490170E-02    2.41840442E-01    4.12335818E-01   -1.42463754E+01   -9.82570661E-01   -7.82419623E-01   
                   8.00000000E+01    4.00000000E+01    3.50903330E-02    5.98530619E-02    2.40826198E-01    4.10773683E-01   -1.77467690E+01   -1.01644416E+00   -9.25204878E-01   
                   8.50000000E+01    4.00000000E+01    1.75668607E-02    2.99710325E-02    2.40206425E-01    4.09819072E-01   -2.37550181E+01   -1.03720891E+00   -1.01404325E+00   
